T_thermocontroller T_self C D R X
56.12 -1 +3.43747E-011 +3.96063E-002 +1.83090E+004 -4.62275E+005
56.12 -1 +3.43822E-011 +3.91108E-002 +1.80767E+004 -4.62193E+005
56.12 -1 +3.43993E-011 +3.94250E-002 +1.82124E+004 -4.61951E+005
56.12 -1 +3.43900E-011 +3.93379E-002 +1.81772E+004 -4.62080E+005
56.12 -1 +3.44084E-011 +3.92630E-002 +1.81331E+004 -4.61835E+005
56.12 -1 +3.43934E-011 +3.97130E-002 +1.83482E+004 -4.62020E+005
56.12 -1 +3.44088E-011 +3.87849E-002 +1.79127E+004 -4.61847E+005
56.12 -1 +3.44184E-011 +3.93774E-002 +1.81804E+004 -4.61697E+005
56.12 -1 +3.44091E-011 +3.90001E-002 +1.80116E+004 -4.61835E+005
56.12 -1 +3.44323E-011 +3.95706E-002 +1.82619E+004 -4.61503E+005
56.12 -1 +3.44106E-011 +3.92969E-002 +1.81475E+004 -4.61804E+005
56.12 -1 +3.44395E-011 +3.91829E-002 +1.80798E+004 -4.61421E+005
56.12 -1 +3.44255E-011 +3.95532E-002 +1.82576E+004 -4.61595E+005
56.12 -1 +3.44375E-011 +3.90310E-002 +1.80110E+004 -4.61453E+005
56.12 -1 +3.44403E-011 +3.97390E-002 +1.83352E+004 -4.61390E+005
56.12 -1 +3.44374E-011 +3.91393E-002 +1.80608E+004 -4.61450E+005
56.12 -1 +3.44551E-011 +3.95423E-002 +1.82368E+004 -4.61198E+005
56.12 -1 +3.44377E-011 +3.97374E-002 +1.83358E+004 -4.61425E+005
57.75 -1 +3.44529E-011 +3.91751E-002 +1.80692E+004 -4.61242E+005
57.75 -1 +3.44635E-011 +3.96960E-002 +1.83030E+004 -4.61080E+005
57.75 -1 +3.44548E-011 +3.95328E-002 +1.82326E+004 -4.61203E+005
57.75 -1 +3.44775E-011 +3.95604E-002 +1.82333E+004 -4.60899E+005
57.75 -1 +3.44552E-011 +3.97894E-002 +1.83504E+004 -4.61189E+005
57.75 -1 +3.44737E-011 +3.92185E-002 +1.80782E+004 -4.60961E+005
57.75 -1 +3.44833E-011 +3.95910E-002 +1.82443E+004 -4.60820E+005
57.75 -1 +3.44753E-011 +3.96353E-002 +1.82689E+004 -4.60926E+005
57.75 -1 +3.44904E-011 +3.97232E-002 +1.83013E+004 -4.60720E+005
57.75 -1 +3.44711E-011 +3.95009E-002 +1.82094E+004 -4.60986E+005
57.75 -1 +3.45019E-011 +3.95828E-002 +1.82307E+004 -4.60572E+005
57.75 -1 +3.44903E-011 +3.97794E-002 +1.83272E+004 -4.60720E+005
57.75 -1 +3.45026E-011 +3.95607E-002 +1.82202E+004 -4.60563E+005
57.75 -1 +3.44980E-011 +3.97255E-002 +1.82983E+004 -4.60619E+005
57.75 -1 +3.45075E-011 +3.93985E-002 +1.81431E+004 -4.60504E+005
57.75 -1 +3.45278E-011 +3.99227E-002 +1.83730E+004 -4.60213E+005
57.75 -1 +3.44968E-011 +3.97992E-002 +1.83328E+004 -4.60632E+005
57.75 -1 +3.45226E-011 +3.94390E-002 +1.81538E+004 -4.60300E+005
57.75 -1 +3.45183E-011 +3.99495E-002 +1.83904E+004 -4.60340E+005
57.75 -1 +3.45237E-011 +3.94101E-002 +1.81400E+004 -4.60287E+005
57.75 -1 +3.45245E-011 +3.99218E-002 +1.83743E+004 -4.60258E+005
59.32 -1 +3.45111E-011 +3.97240E-002 +1.82907E+004 -4.60444E+005
59.32 -1 +3.45441E-011 +3.95444E-002 +1.81908E+004 -4.60010E+005
59.32 -1 +3.45355E-011 +3.98902E-002 +1.83540E+004 -4.60113E+005
59.32 -1 +3.45290E-011 +3.95522E-002 +1.82024E+004 -4.60211E+005
59.32 -1 +3.45465E-011 +3.99813E-002 +1.83899E+004 -4.59962E+005
59.32 -1 +3.45253E-011 +3.97474E-002 +1.82939E+004 -4.60254E+005
59.32 -1 +3.45584E-011 +3.96116E-002 +1.82141E+004 -4.59818E+005
59.32 -1 +3.45339E-011 +4.00961E-002 +1.84493E+004 -4.60126E+005
59.32 -1 +3.45547E-011 +3.94808E-002 +1.81561E+004 -4.59871E+005
59.32 -1 +3.45522E-011 +4.02246E-002 +1.84984E+004 -4.59877E+005
59.32 -1 +3.45550E-011 +3.96985E-002 +1.82558E+004 -4.59860E+005
59.32 -1 +3.45611E-011 +4.00348E-002 +1.84066E+004 -4.59766E+005
59.32 -1 +3.45570E-011 +3.96850E-002 +1.82485E+004 -4.59834E+005
59.32 -1 +3.45769E-011 +3.97172E-002 +1.82528E+004 -4.59568E+005
59.32 -1 +3.45527E-011 +4.02362E-002 +1.85035E+004 -4.59870E+005
59.32 -1 +3.45742E-011 +3.95933E-002 +1.81974E+004 -4.59608E+005
59.32 -1 +3.45731E-011 +4.01920E-002 +1.84723E+004 -4.59601E+005
59.32 -1 +3.45586E-011 +3.97284E-002 +1.82676E+004 -4.59811E+005
59.32 -1 +3.46044E-011 +3.98272E-002 +1.82886E+004 -4.59198E+005
59.32 -1 +3.45844E-011 +4.03296E-002 +1.85293E+004 -4.59446E+005
59.32 -1 +3.45874E-011 +3.98105E-002 +1.82900E+004 -4.59425E+005
61.24 -1 +3.46049E-011 +4.01614E-002 +1.84413E+004 -4.59180E+005
61.24 -1 +3.45959E-011 +3.98884E-002 +1.83211E+004 -4.59309E+005
61.24 -1 +3.46189E-011 +3.99962E-002 +1.83582E+004 -4.58999E+005
61.24 -1 +3.45982E-011 +4.03419E-002 +1.85275E+004 -4.59262E+005
61.24 -1 +3.46025E-011 +3.99622E-002 +1.83514E+004 -4.59219E+005
61.24 -1 +3.46153E-011 +4.00290E-002 +1.83751E+004 -4.59046E+005
61.24 -1 +3.46071E-011 +3.96805E-002 +1.82200E+004 -4.59167E+005
61.24 -1 +3.46295E-011 +4.01927E-002 +1.84425E+004 -4.58853E+005
61.24 -1 +3.46081E-011 +4.01088E-002 +1.84155E+004 -4.59139E+005
61.24 -1 +3.46402E-011 +3.99897E-002 +1.83440E+004 -4.58718E+005
61.24 -1 +3.46232E-011 +3.99616E-002 +1.83402E+004 -4.58944E+005
61.24 -1 +3.46435E-011 +3.97276E-002 +1.82224E+004 -4.58683E+005
61.24 -1 +3.46411E-011 +4.07323E-002 +1.86830E+004 -4.58679E+005
61.24 -1 +3.46322E-011 +3.98892E-002 +1.83023E+004 -4.58828E+005
61.24 -1 +3.46630E-011 +4.02269E-002 +1.84403E+004 -4.58407E+005
61.24 -1 +3.46377E-011 +4.03914E-002 +1.85290E+004 -4.58736E+005
61.24 -1 +3.46567E-011 +4.00089E-002 +1.83441E+004 -4.58499E+005
61.24 -1 +3.46605E-011 +4.06125E-002 +1.86178E+004 -4.58426E+005
61.24 -1 +3.46453E-011 +4.01681E-002 +1.84229E+004 -4.58644E+005
61.24 -1 +3.46700E-011 +4.04294E-002 +1.85291E+004 -4.58308E+005
63.08 -1 +3.46456E-011 +4.04142E-002 +1.85352E+004 -4.58631E+005
63.08 -1 +3.46656E-011 +3.99643E-002 +1.83189E+004 -4.58382E+005
63.08 -1 +3.46697E-011 +4.02199E-002 +1.84335E+004 -4.58319E+005
63.08 -1 +3.46610E-011 +4.02512E-002 +1.84525E+004 -4.58432E+005
63.08 -1 +3.46801E-011 +4.05582E-002 +1.85825E+004 -4.58169E+005
63.08 -1 +3.46545E-011 +4.01324E-002 +1.84017E+004 -4.58524E+005
63.08 -1 +3.46812E-011 +4.02091E-002 +1.84225E+004 -4.58168E+005
63.08 -1 +3.46624E-011 +4.02423E-002 +1.84477E+004 -4.58415E+005
63.08 -1 +3.46912E-011 +3.98405E-002 +1.82489E+004 -4.58049E+005
63.08 -1 +3.46751E-011 +4.07238E-002 +1.86608E+004 -4.58229E+005
63.08 -1 +3.46806E-011 +4.00329E-002 +1.83424E+004 -4.58182E+005
63.08 -1 +3.46912E-011 +4.04789E-002 +1.85403E+004 -4.58025E+005
63.08 -1 +3.46864E-011 +4.02029E-002 +1.84169E+004 -4.58100E+005
63.08 -1 +3.46947E-011 +3.99794E-002 +1.83105E+004 -4.57998E+005
63.08 -1 +3.47201E-011 +4.01184E-002 +1.83604E+004 -4.57657E+005
63.08 -1 +3.47252E-011 +4.07047E-002 +1.86252E+004 -4.57569E+005
63.08 -1 +3.46927E-011 +4.04230E-002 +1.85141E+004 -4.58009E+005
63.08 -1 +3.47064E-011 +4.00310E-002 +1.83279E+004 -4.57842E+005
63.08 -1 +3.47259E-011 +4.07295E-002 +1.86361E+004 -4.57558E+005
63.08 -1 +3.47186E-011 +4.11452E-002 +1.88296E+004 -4.57639E+005
63.08 -1 +3.47270E-011 +4.02366E-002 +1.84108E+004 -4.57563E+005
64.79 -1 +3.47428E-011 +4.02368E-002 +1.84025E+004 -4.57354E+005
64.79 -1 +3.47380E-011 +4.08682E-002 +1.86928E+004 -4.57394E+005
64.79 -1 +3.47395E-011 +4.03887E-002 +1.84735E+004 -4.57392E+005
64.79 -1 +3.47517E-011 +4.05719E-002 +1.85505E+004 -4.57225E+005
64.79 -1 +3.47482E-011 +4.07557E-002 +1.86361E+004 -4.57264E+005
64.79 -1 +3.47479E-011 +4.03474E-002 +1.84502E+004 -4.57283E+005
64.79 -1 +3.47641E-011 +4.03316E-002 +1.84344E+004 -4.57071E+005
64.79 -1 +3.47474E-011 +4.11101E-002 +1.87981E+004 -4.57262E+005
64.79 -1 +3.47390E-011 +4.04682E-002 +1.85100E+004 -4.57396E+005
64.79 -1 +3.47561E-011 +4.04646E-002 +1.84993E+004 -4.57171E+005
64.79 -1 +3.47627E-011 +4.09410E-002 +1.87128E+004 -4.57067E+005
64.79 -1 +3.47547E-011 +4.07215E-002 +1.86170E+004 -4.57179E+005
64.79 -1 +3.47589E-011 +4.03550E-002 +1.84478E+004 -4.57138E+005
64.79 -1 +3.47676E-011 +4.05102E-002 +1.85139E+004 -4.57018E+005
64.79 -1 +3.47766E-011 +4.09814E-002 +1.87237E+004 -4.56882E+005
64.79 -1 +3.47710E-011 +4.03798E-002 +1.84527E+004 -4.56978E+005
64.79 -1 +3.47867E-011 +4.05642E-002 +1.85283E+004 -4.56765E+005
64.79 -1 +3.47885E-011 +4.10473E-002 +1.87473E+004 -4.56723E+005
64.79 -1 +3.47767E-011 +4.09103E-002 +1.86912E+004 -4.56883E+005
64.79 -1 +3.47880E-011 +4.04554E-002 +1.84781E+004 -4.56751E+005
64.79 -1 +3.47999E-011 +4.04636E-002 +1.84755E+004 -4.56596E+005
66.57 -1 +3.48028E-011 +4.11877E-002 +1.88034E+004 -4.56530E+005
66.57 -1 +3.47914E-011 +4.09423E-002 +1.86979E+004 -4.56690E+005
66.57 -1 +3.47977E-011 +4.04444E-002 +1.84679E+004 -4.56625E+005
66.57 -1 +3.48180E-011 +4.04232E-002 +1.84475E+004 -4.56360E+005
66.57 -1 +3.48135E-011 +4.12177E-002 +1.88113E+004 -4.56389E+005
66.57 -1 +3.47989E-011 +4.08377E-002 +1.86463E+004 -4.56595E+005
66.57 -1 +3.48116E-011 +4.07142E-002 +1.85833E+004 -4.56432E+005
66.57 -1 +3.48293E-011 +4.07533E-002 +1.85916E+004 -4.56200E+005
66.57 -1 +3.48251E-011 +4.10950E-002 +1.87492E+004 -4.56241E+005
66.57 -1 +3.48246E-011 +4.06546E-002 +1.85493E+004 -4.56265E+005
66.57 -1 +3.48500E-011 +4.06973E-002 +1.85551E+004 -4.55930E+005
66.57 -1 +3.48383E-011 +4.13246E-002 +1.88465E+004 -4.56061E+005
66.57 -1 +3.48582E-011 +4.08242E-002 +1.86084E+004 -4.55819E+005
66.57 -1 +3.48366E-011 +4.10555E-002 +1.87251E+004 -4.56092E+005
66.57 -1 +3.48512E-011 +4.07650E-002 +1.85853E+004 -4.55912E+005
66.57 -1 +3.48532E-011 +4.13924E-002 +1.88693E+004 -4.55862E+005
66.57 -1 +3.48337E-011 +4.12855E-002 +1.88312E+004 -4.56121E+005
66.57 -1 +3.48430E-011 +4.07476E-002 +1.85818E+004 -4.56021E+005
66.57 -1 +3.48760E-011 +4.09011E-002 +1.86339E+004 -4.55584E+005
66.57 -1 +3.48569E-011 +4.10079E-002 +1.86926E+004 -4.55828E+005
66.57 -1 +3.48737E-011 +4.10064E-002 +1.86829E+004 -4.55609E+005
68.28 -1 +3.48613E-011 +4.10746E-002 +1.87205E+004 -4.55769E+005
68.28 -1 +3.48792E-011 +4.08224E-002 +1.85964E+004 -4.55544E+005
68.28 -1 +3.48785E-011 +4.15181E-002 +1.89126E+004 -4.55527E+005
68.28 -1 +3.48639E-011 +4.07749E-002 +1.85830E+004 -4.55746E+005
68.28 -1 +3.48885E-011 +4.09346E-002 +1.86424E+004 -4.55419E+005
68.28 -1 +3.48810E-011 +4.12829E-002 +1.88045E+004 -4.55503E+005
68.28 -1 +3.48913E-011 +4.07943E-002 +1.85772E+004 -4.55387E+005
68.28 -1 +3.48934E-011 +4.13552E-002 +1.88306E+004 -4.55339E+005
68.28 -1 +3.48878E-011 +4.09306E-002 +1.86409E+004 -4.55428E+005
68.28 -1 +3.49167E-011 +4.11449E-002 +1.87227E+004 -4.55043E+005
68.28 -1 +3.48888E-011 +4.14655E-002 +1.88832E+004 -4.55394E+005
68.28 -1 +3.49164E-011 +4.07193E-002 +1.85298E+004 -4.55063E+005
68.28 -1 +3.49207E-011 +4.17357E-002 +1.89884E+004 -4.54968E+005
68.28 -1 +3.49116E-011 +4.13158E-002 +1.88029E+004 -4.55102E+005
68.28 -1 +3.49270E-011 +4.11389E-002 +1.87145E+004 -4.54909E+005
68.28 -1 +3.49194E-011 +4.12801E-002 +1.87826E+004 -4.55003E+005
68.28 -1 +3.49399E-011 +4.10123E-002 +1.86502E+004 -4.54746E+005
68.28 -1 +3.49201E-011 +4.15790E-002 +1.89177E+004 -4.54982E+005
68.28 -1 +3.49319E-011 +4.10952E-002 +1.86921E+004 -4.54847E+005
68.28 -1 +3.49247E-011 +4.12804E-002 +1.87798E+004 -4.54933E+005
70.13 -1 +3.49352E-011 +4.11605E-002 +1.87199E+004 -4.54801E+005
70.13 -1 +3.49397E-011 +4.15886E-002 +1.89114E+004 -4.54726E+005
70.13 -1 +3.49181E-011 +4.13345E-002 +1.88079E+004 -4.55018E+005
70.13 -1 +3.49465E-011 +4.10218E-002 +1.86509E+004 -4.54659E+005
70.13 -1 +3.49419E-011 +4.15918E-002 +1.89117E+004 -4.54698E+005
70.13 -1 +3.49452E-011 +4.11198E-002 +1.86960E+004 -4.54672E+005
70.13 -1 +3.49574E-011 +4.15956E-002 +1.89051E+004 -4.54497E+005
70.13 -1 +3.49533E-011 +4.13627E-002 +1.88017E+004 -4.54558E+005
70.13 -1 +3.49770E-011 +4.12100E-002 +1.87199E+004 -4.54256E+005
70.13 -1 +3.49536E-011 +4.18110E-002 +1.90047E+004 -4.54538E+005
70.13 -1 +3.49532E-011 +4.07180E-002 +1.85098E+004 -4.54584E+005
70.13 -1 +3.49726E-011 +4.14006E-002 +1.88085E+004 -4.54306E+005
70.13 -1 +3.49596E-011 +4.15881E-002 +1.89004E+004 -4.54467E+005
70.13 -1 +3.49755E-011 +4.12283E-002 +1.87290E+004 -4.54275E+005
70.13 -1 +3.49645E-011 +4.19197E-002 +1.90480E+004 -4.54392E+005
70.13 -1 +3.49670E-011 +4.14370E-002 +1.88281E+004 -4.54378E+005
70.13 -1 +3.49793E-011 +4.14262E-002 +1.88165E+004 -4.54218E+005
70.13 -1 +3.49693E-011 +4.11953E-002 +1.87174E+004 -4.54356E+005
70.13 -1 +3.49960E-011 +4.15526E-002 +1.88648E+004 -4.53997E+005
70.13 -1 +3.49696E-011 +4.16306E-002 +1.89143E+004 -4.54336E+005
70.13 -1 +3.49986E-011 +4.11905E-002 +1.86995E+004 -4.53976E+005
71.77 -1 +3.49852E-011 +4.15307E-002 +1.88607E+004 -4.54137E+005
71.77 -1 +3.50003E-011 +4.14033E-002 +1.87949E+004 -4.53947E+005
71.77 -1 +3.50103E-011 +4.19980E-002 +1.90584E+004 -4.53794E+005
71.77 -1 +3.49863E-011 +4.13471E-002 +1.87769E+004 -4.54130E+005
71.77 -1 +3.50142E-011 +4.16313E-002 +1.88905E+004 -4.53757E+005
71.77 -1 +3.50007E-011 +4.16138E-002 +1.88899E+004 -4.53933E+005
71.77 -1 +3.50126E-011 +4.13863E-002 +1.87806E+004 -4.53787E+005
71.77 -1 +3.50260E-011 +4.18360E-002 +1.89767E+004 -4.53597E+005
71.77 -1 +3.50112E-011 +4.13975E-002 +1.87864E+004 -4.53806E+005
71.77 -1 +3.50481E-011 +4.14796E-002 +1.88037E+004 -4.53324E+005
71.77 -1 +3.50360E-011 +4.18809E-002 +1.89916E+004 -4.53466E+005
71.77 -1 +3.50449E-011 +4.14638E-002 +1.87983E+004 -4.53367E+005
71.77 -1 +3.50421E-011 +4.21480E-002 +1.91089E+004 -4.53377E+005
71.77 -1 +3.50437E-011 +4.13617E-002 +1.87528E+004 -4.53386E+005
71.77 -1 +3.50471E-011 +4.19083E-002 +1.89979E+004 -4.53322E+005
71.77 -1 +3.50513E-011 +4.14314E-002 +1.87802E+004 -4.53284E+005
71.77 -1 +3.50769E-011 +4.17940E-002 +1.89302E+004 -4.52940E+005
71.77 -1 +3.50513E-011 +4.21441E-002 +1.91021E+004 -4.53258E+005
71.77 -1 +3.50726E-011 +4.17024E-002 +1.88911E+004 -4.52999E+005
71.77 -1 +3.50706E-011 +4.21653E-002 +1.91012E+004 -4.53007E+005
71.77 -1 +3.50641E-011 +4.15747E-002 +1.88381E+004 -4.53114E+005
73.55 -1 +3.50945E-011 +4.17396E-002 +1.88962E+004 -4.52715E+005
73.55 -1 +3.50796E-011 +4.20824E-002 +1.90589E+004 -4.52895E+005
73.55 -1 +3.50902E-011 +4.16555E-002 +1.88605E+004 -4.52774E+005
73.55 -1 +3.50984E-011 +4.21011E-002 +1.90571E+004 -4.52651E+005
73.55 -1 +3.50907E-011 +4.16771E-002 +1.88700E+004 -4.52767E+005
73.55 -1 +3.51149E-011 +4.21903E-002 +1.90884E+004 -4.52435E+005
73.55 -1 +3.50888E-011 +4.22970E-002 +1.91508E+004 -4.52768E+005
73.55 -1 +3.51132E-011 +4.16114E-002 +1.88283E+004 -4.52479E+005
73.55 -1 +3.51146E-011 +4.22605E-002 +1.91202E+004 -4.52436E+005
73.55 -1 +3.51011E-011 +4.20288E-002 +1.90230E+004 -4.52619E+005
73.55 -1 +3.51161E-011 +4.19638E-002 +1.89856E+004 -4.52428E+005
73.55 -1 +3.51014E-011 +4.19970E-002 +1.90085E+004 -4.52616E+005
73.55 -1 +3.51295E-011 +4.18543E-002 +1.89290E+004 -4.52260E+005
73.55 -1 +3.51078E-011 +4.24004E-002 +1.91870E+004 -4.52519E+005
73.55 -1 +3.51252E-011 +4.16841E-002 +1.88546E+004 -4.52322E+005
73.55 -1 +3.51293E-011 +4.23277E-002 +1.91425E+004 -4.52245E+005
73.55 -1 +3.51336E-011 +4.20604E-002 +1.90197E+004 -4.52200E+005
73.55 -1 +3.51438E-011 +4.23511E-002 +1.91451E+004 -4.52057E+005
73.55 -1 +3.51207E-011 +4.21810E-002 +1.90810E+004 -4.52360E+005
73.55 -1 +3.51560E-011 +4.19220E-002 +1.89452E+004 -4.51916E+005
73.55 -1 +3.51445E-011 +4.24868E-002 +1.92058E+004 -4.52043E+005
75.27 -1 +3.51518E-011 +4.18997E-002 +1.89374E+004 -4.51971E+005
75.27 -1 +3.51530E-011 +4.23796E-002 +1.91529E+004 -4.51938E+005
75.27 -1 +3.51373E-011 +4.21454E-002 +1.90560E+004 -4.52148E+005
75.27 -1 +3.51666E-011 +4.18976E-002 +1.89285E+004 -4.51781E+005
75.27 -1 +3.51597E-011 +4.25283E-002 +1.92162E+004 -4.51846E+005
75.27 -1 +3.51531E-011 +4.20570E-002 +1.90076E+004 -4.51949E+005
75.27 -1 +3.51670E-011 +4.23813E-002 +1.91461E+004 -4.51758E+005
75.27 -1 +3.51502E-011 +4.21233E-002 +1.90390E+004 -4.51983E+005
75.27 -1 +3.51771E-011 +4.18712E-002 +1.89110E+004 -4.51647E+005
75.27 -1 +3.51631E-011 +4.26808E-002 +1.92830E+004 -4.51797E+005
75.27 -1 +3.51589E-011 +4.19792E-002 +1.89695E+004 -4.51877E+005
75.27 -1 +3.51795E-011 +4.20822E-002 +1.90047E+004 -4.51609E+005
75.27 -1 +3.51708E-011 +4.24269E-002 +1.91645E+004 -4.51707E+005
75.27 -1 +3.51775E-011 +4.21824E-002 +1.90509E+004 -4.51630E+005
75.27 -1 +3.51810E-011 +4.23695E-002 +1.91332E+004 -4.51578E+005
75.27 -1 +3.51879E-011 +4.20116E-002 +1.89684E+004 -4.51504E+005
75.27 -1 +3.52079E-011 +4.23951E-002 +1.91300E+004 -4.51233E+005
75.27 -1 +3.51933E-011 +4.27695E-002 +1.93064E+004 -4.51405E+005
75.27 -1 +3.51953E-011 +4.21868E-002 +1.90432E+004 -4.51401E+005
75.27 -1 +3.51971E-011 +4.22151E-002 +1.90549E+004 -4.51378E+005
77.05 -1 +3.51958E-011 +4.24557E-002 +1.91639E+004 -4.51385E+005
77.05 -1 +3.51894E-011 +4.27447E-002 +1.92974E+004 -4.51456E+005
77.05 -1 +3.52082E-011 +4.19083E-002 +1.89110E+004 -4.51247E+005
77.05 -1 +3.52311E-011 +4.22728E-002 +1.90625E+004 -4.50939E+005
77.05 -1 +3.52018E-011 +4.28349E-002 +1.93312E+004 -4.51294E+005
77.05 -1 +3.52115E-011 +4.23436E-002 +1.91049E+004 -4.51188E+005
77.05 -1 +3.52218E-011 +4.22773E-002 +1.90695E+004 -4.51058E+005
77.05 -1 +3.52285E-011 +4.24527E-002 +1.91447E+004 -4.50966E+005
77.05 -1 +3.52050E-011 +4.26861E-002 +1.92624E+004 -4.51258E+005
77.05 -1 +3.52136E-011 +4.22047E-002 +1.90413E+004 -4.51166E+005
77.05 -1 +3.52468E-011 +4.24130E-002 +1.91170E+004 -4.50733E+005
77.05 -1 +3.52397E-011 +4.30452E-002 +1.94048E+004 -4.50800E+005
77.05 -1 +3.52232E-011 +4.25743E-002 +1.92023E+004 -4.51030E+005
77.05 -1 +3.52249E-011 +4.23303E-002 +1.90917E+004 -4.51017E+005
77.05 -1 +3.52583E-011 +4.24482E-002 +1.91265E+004 -4.50585E+005
77.05 -1 +3.52498E-011 +4.27661E-002 +1.92739E+004 -4.50682E+005
77.05 -1 +3.52423E-011 +4.27197E-002 +1.92571E+004 -4.50779E+005
77.05 -1 +3.52534E-011 +4.24363E-002 +1.91238E+004 -4.50648E+005
77.05 -1 +3.52696E-011 +4.27753E-002 +1.92672E+004 -4.50429E+005
77.05 -1 +3.52613E-011 +4.29648E-002 +1.93568E+004 -4.50527E+005
77.05 -1 +3.52599E-011 +4.28306E-002 +1.92973E+004 -4.50551E+005
78.77 -1 +3.52812E-011 +4.27014E-002 +1.92277E+004 -4.50283E+005
78.77 -1 +3.52811E-011 +4.30457E-002 +1.93823E+004 -4.50272E+005
78.77 -1 +3.52701E-011 +4.32138E-002 +1.94637E+004 -4.50405E+005
78.77 -1 +3.52799E-011 +4.24929E-002 +1.91349E+004 -4.50307E+005
78.77 -1 +3.52952E-011 +4.27008E-002 +1.92198E+004 -4.50105E+005
78.77 -1 +3.52917E-011 +4.29047E-002 +1.93132E+004 -4.50142E+005
78.77 -1 +3.52870E-011 +4.24851E-002 +1.91275E+004 -4.50217E+005
78.77 -1 +3.53083E-011 +4.30976E-002 +1.93906E+004 -4.49922E+005
78.77 -1 +3.52946E-011 +4.31334E-002 +1.94142E+004 -4.50096E+005
78.77 -1 +3.52984E-011 +4.30270E-002 +1.93643E+004 -4.50050E+005
78.77 -1 +3.53177E-011 +4.28074E-002 +1.92553E+004 -4.49813E+005
78.77 -1 +3.52994E-011 +4.28983E-002 +1.93061E+004 -4.50043E+005
78.77 -1 +3.53187E-011 +4.30125E-002 +1.93467E+004 -4.49792E+005
78.77 -1 +3.53049E-011 +4.33337E-002 +1.94983E+004 -4.49957E+005
78.77 -1 +3.53026E-011 +4.27221E-002 +1.92254E+004 -4.50010E+005
78.77 -1 +3.53136E-011 +4.34710E-002 +1.95550E+004 -4.49840E+005
78.77 -1 +3.52984E-011 +4.31757E-002 +1.94310E+004 -4.50045E+005
78.77 -1 +3.53286E-011 +4.29977E-002 +1.93347E+004 -4.49667E+005
78.77 -1 +3.53030E-011 +4.31545E-002 +1.94190E+004 -4.49987E+005
78.77 -1 +3.53323E-011 +4.24794E-002 +1.91005E+004 -4.49640E+005
78.77 -1 +3.53400E-011 +4.30817E-002 +1.93660E+004 -4.49519E+005
80.69 -1 +3.53216E-011 +4.33104E-002 +1.94787E+004 -4.49745E+005
80.69 -1 +3.53184E-011 +4.26369E-002 +1.91785E+004 -4.49811E+005
80.69 -1 +3.53247E-011 +4.29975E-002 +1.93367E+004 -4.49717E+005
80.69 -1 +3.53247E-011 +4.25565E-002 +1.91391E+004 -4.49734E+005
80.69 -1 +3.53558E-011 +4.31065E-002 +1.93685E+004 -4.49317E+005
80.69 -1 +3.53304E-011 +4.31008E-002 +1.93799E+004 -4.49641E+005
80.69 -1 +3.53511E-011 +4.29883E-002 +1.93182E+004 -4.49382E+005
80.69 -1 +3.53377E-011 +4.32816E-002 +1.94569E+004 -4.49541E+005
80.69 -1 +3.53419E-011 +4.27036E-002 +1.91957E+004 -4.49509E+005
80.69 -1 +3.53659E-011 +4.33319E-002 +1.94638E+004 -4.49180E+005
80.69 -1 +3.53301E-011 +4.32154E-002 +1.94314E+004 -4.49640E+005
80.69 -1 +3.53667E-011 +4.26749E-002 +1.91694E+004 -4.49195E+005
80.69 -1 +3.53579E-011 +4.32622E-002 +1.94370E+004 -4.49285E+005
80.69 -1 +3.53527E-011 +4.27818E-002 +1.92248E+004 -4.49369E+005
80.69 -1 +3.53721E-011 +4.33108E-002 +1.94510E+004 -4.49103E+005
80.69 -1 +3.53508E-011 +4.33139E-002 +1.94641E+004 -4.49373E+005
80.69 -1 +3.53833E-011 +4.28143E-002 +1.92227E+004 -4.48979E+005
80.69 -1 +3.53716E-011 +4.34412E-002 +1.95096E+004 -4.49103E+005
80.69 -1 +3.53681E-011 +4.31649E-002 +1.93879E+004 -4.49159E+005
80.69 -1 +3.53803E-011 +4.33614E-002 +1.94691E+004 -4.48996E+005
80.69 -1 +3.53681E-011 +4.29922E-002 +1.93106E+004 -4.49166E+005
82.48 -1 +3.54000E-011 +4.31968E-002 +1.93847E+004 -4.48753E+005
82.48 -1 +3.53709E-011 +4.34239E-002 +1.95023E+004 -4.49113E+005
82.48 -1 +3.53962E-011 +4.28557E-002 +1.92342E+004 -4.48814E+005
82.48 -1 +3.53920E-011 +4.34102E-002 +1.94845E+004 -4.48846E+005
82.48 -1 +3.54016E-011 +4.31609E-002 +1.93677E+004 -4.48733E+005
82.48 -1 +3.54046E-011 +4.36499E-002 +1.95847E+004 -4.48676E+005
82.48 -1 +3.53865E-011 +4.31804E-002 +1.93847E+004 -4.48925E+005
82.48 -1 +3.54189E-011 +4.31585E-002 +1.93572E+004 -4.48515E+005
82.48 -1 +3.54050E-011 +4.35689E-002 +1.95482E+004 -4.48674E+005
82.48 -1 +3.54178E-011 +4.32019E-002 +1.93772E+004 -4.48527E+005
82.48 -1 +3.54233E-011 +4.37483E-002 +1.96184E+004 -4.48437E+005
82.48 -1 +3.54194E-011 +4.31222E-002 +1.93407E+004 -4.48510E+005
82.48 -1 +3.54508E-011 +4.34121E-002 +1.94530E+004 -4.48102E+005
82.48 -1 +3.54229E-011 +4.40248E-002 +1.97421E+004 -4.48431E+005
82.48 -1 +3.54440E-011 +4.29486E-002 +1.92498E+004 -4.48205E+005
82.48 -1 +3.54547E-011 +4.37782E-002 +1.96143E+004 -4.48038E+005
