T_thermocontroller T_self C D R X
36.87 -1 +4.56884E-011 +5.48482E-002 +1.90490E+004 -3.47304E+005
36.87 -1 +4.56864E-011 +5.48612E-002 +1.90543E+004 -3.47318E+005
36.87 -1 +4.56988E-011 +5.48596E-002 +1.90486E+004 -3.47224E+005
36.87 -1 +4.56998E-011 +5.48740E-002 +1.90532E+004 -3.47217E+005
36.87 -1 +4.56959E-011 +5.47575E-002 +1.90146E+004 -3.47250E+005
36.87 -1 +4.57082E-011 +5.47165E-002 +1.89953E+004 -3.47158E+005
37.15 -1 +4.57024E-011 +5.49502E-002 +1.90784E+004 -3.47194E+005
37.15 -1 +4.57151E-011 +5.48014E-002 +1.90217E+004 -3.47102E+005
37.15 -1 +4.57069E-011 +5.49794E-002 +1.90866E+004 -3.47159E+005
37.15 -1 +4.57100E-011 +5.47133E-002 +1.89934E+004 -3.47145E+005
37.15 -1 +4.57174E-011 +5.48071E-002 +1.90227E+004 -3.47085E+005
37.15 -1 +4.57175E-011 +5.49127E-002 +1.90591E+004 -3.47080E+005
37.15 -1 +4.57077E-011 +5.47282E-002 +1.89995E+004 -3.47162E+005
37.15 -1 +4.57148E-011 +5.48717E-002 +1.90461E+004 -3.47103E+005
37.15 -1 +4.57135E-011 +5.47633E-002 +1.90093E+004 -3.47116E+005
37.15 -1 +4.57232E-011 +5.46500E-002 +1.89661E+004 -3.47047E+005
37.15 -1 +4.57198E-011 +5.48052E-002 +1.90211E+004 -3.47067E+005
37.15 -1 +4.57242E-011 +5.48024E-002 +1.90183E+004 -3.47034E+005
37.15 -1 +4.57272E-011 +5.49433E-002 +1.90657E+004 -3.47006E+005
37.15 -1 +4.57292E-011 +5.48851E-002 +1.90447E+004 -3.46992E+005
37.15 -1 +4.57321E-011 +5.48153E-002 +1.90194E+004 -3.46973E+005
37.15 -1 +4.57334E-011 +5.50057E-002 +1.90845E+004 -3.46956E+005
37.15 -1 +4.57311E-011 +5.47331E-002 +1.89915E+004 -3.46984E+005
37.15 -1 +4.57456E-011 +5.47041E-002 +1.89755E+004 -3.46875E+005
37.15 -1 +4.57354E-011 +5.48646E-002 +1.90350E+004 -3.46946E+005
37.15 -1 +4.57373E-011 +5.47052E-002 +1.89793E+004 -3.46938E+005
37.15 -1 +4.57473E-011 +5.48697E-002 +1.90319E+004 -3.46856E+005
37.42 -1 +4.57466E-011 +5.48992E-002 +1.90423E+004 -3.46860E+005
37.42 -1 +4.57457E-011 +5.48779E-002 +1.90353E+004 -3.46867E+005
37.42 -1 +4.57490E-011 +5.50176E-002 +1.90822E+004 -3.46837E+005
37.42 -1 +4.57528E-011 +5.48961E-002 +1.90387E+004 -3.46813E+005
37.42 -1 +4.57574E-011 +5.48408E-002 +1.90177E+004 -3.46781E+005
37.42 -1 +4.57486E-011 +5.48888E-002 +1.90379E+004 -3.46846E+005
37.42 -1 +4.57563E-011 +5.48270E-002 +1.90134E+004 -3.46789E+005
37.42 -1 +4.57606E-011 +5.48862E-002 +1.90320E+004 -3.46755E+005
37.42 -1 +4.57614E-011 +5.49890E-002 +1.90671E+004 -3.46744E+005
37.42 -1 +4.57628E-011 +5.48235E-002 +1.90095E+004 -3.46740E+005
37.42 -1 +4.57625E-011 +5.50771E-002 +1.90970E+004 -3.46733E+005
37.42 -1 +4.57660E-011 +5.49602E-002 +1.90553E+004 -3.46711E+005
37.42 -1 +4.57681E-011 +5.50219E-002 +1.90757E+004 -3.46692E+005
37.42 -1 +4.57673E-011 +5.50915E-002 +1.91000E+004 -3.46696E+005
37.42 -1 +4.57736E-011 +5.49980E-002 +1.90651E+004 -3.46652E+005
37.42 -1 +4.57780E-011 +5.47886E-002 +1.89912E+004 -3.46626E+005
37.42 -1 +4.57711E-011 +5.50123E-002 +1.90711E+004 -3.46670E+005
37.42 -1 +4.57850E-011 +5.48523E-002 +1.90102E+004 -3.46571E+005
37.42 -1 +4.57722E-011 +5.49705E-002 +1.90562E+004 -3.46663E+005
37.42 -1 +4.57735E-011 +5.49543E-002 +1.90501E+004 -3.46654E+005
37.42 -1 +4.57818E-011 +5.50137E-002 +1.90671E+004 -3.46589E+005
37.82 -1 +4.57826E-011 +5.49477E-002 +1.90441E+004 -3.46586E+005
37.82 -1 +4.57834E-011 +5.48836E-002 +1.90217E+004 -3.46582E+005
37.82 -1 +4.57884E-011 +5.49677E-002 +1.90485E+004 -3.46541E+005
37.82 -1 +4.57862E-011 +5.48288E-002 +1.90016E+004 -3.46562E+005
37.82 -1 +4.57955E-011 +5.49055E-002 +1.90242E+004 -3.46489E+005
37.82 -1 +4.57886E-011 +5.49096E-002 +1.90285E+004 -3.46541E+005
37.82 -1 +4.57903E-011 +5.48183E-002 +1.89963E+004 -3.46532E+005
37.82 -1 +4.57944E-011 +5.49923E-002 +1.90545E+004 -3.46494E+005
37.82 -1 +4.57941E-011 +5.49627E-002 +1.90445E+004 -3.46498E+005
37.82 -1 +4.58045E-011 +5.47330E-002 +1.89611E+004 -3.46428E+005
37.82 -1 +4.58042E-011 +5.50103E-002 +1.90566E+004 -3.46420E+005
37.82 -1 +4.58048E-011 +5.49112E-002 +1.90223E+004 -3.46419E+005
37.82 -1 +4.58070E-011 +5.49665E-002 +1.90404E+004 -3.46400E+005
37.82 -1 +4.58134E-011 +5.49783E-002 +1.90418E+004 -3.46351E+005
37.82 -1 +4.58098E-011 +5.49632E-002 +1.90381E+004 -3.46379E+005
37.82 -1 +4.58166E-011 +5.49380E-002 +1.90266E+004 -3.46328E+005
37.82 -1 +4.58149E-011 +5.50836E-002 +1.90774E+004 -3.46336E+005
37.82 -1 +4.58135E-011 +5.49472E-002 +1.90311E+004 -3.46352E+005
37.82 -1 +4.58221E-011 +5.49846E-002 +1.90403E+004 -3.46285E+005
37.82 -1 +4.58111E-011 +5.50472E-002 +1.90665E+004 -3.46366E+005
37.82 -1 +4.58213E-011 +5.48296E-002 +1.89873E+004 -3.46297E+005
38.16 -1 +4.58243E-011 +5.51457E-002 +1.90949E+004 -3.46262E+005
38.16 -1 +4.58270E-011 +5.49353E-002 +1.90213E+004 -3.46250E+005
38.16 -1 +4.58304E-011 +5.50544E-002 +1.90610E+004 -3.46220E+005
38.16 -1 +4.58291E-011 +5.51302E-002 +1.90876E+004 -3.46227E+005
38.16 -1 +4.58290E-011 +5.47503E-002 +1.89568E+004 -3.46242E+005
38.16 -1 +4.58366E-011 +5.48977E-002 +1.90044E+004 -3.46179E+005
38.16 -1 +4.58278E-011 +5.51230E-002 +1.90856E+004 -3.46237E+005
38.16 -1 +4.58357E-011 +5.50335E-002 +1.90516E+004 -3.46181E+005
38.16 -1 +4.58362E-011 +5.50704E-002 +1.90641E+004 -3.46176E+005
38.16 -1 +4.58430E-011 +5.49862E-002 +1.90322E+004 -3.46128E+005
38.16 -1 +4.58457E-011 +5.51486E-002 +1.90870E+004 -3.46101E+005
38.16 -1 +4.58381E-011 +5.49934E-002 +1.90367E+004 -3.46164E+005
38.16 -1 +4.58460E-011 +5.50175E-002 +1.90418E+004 -3.46103E+005
38.16 -1 +4.58544E-011 +5.50541E-002 +1.90509E+004 -3.46039E+005
38.16 -1 +4.58461E-011 +5.50689E-002 +1.90594E+004 -3.46101E+005
38.16 -1 +4.58566E-011 +5.49602E-002 +1.90177E+004 -3.46026E+005
38.16 -1 +4.58574E-011 +5.50991E-002 +1.90651E+004 -3.46015E+005
38.16 -1 +4.58647E-011 +5.49974E-002 +1.90271E+004 -3.45963E+005
38.16 -1 +4.58668E-011 +5.50520E-002 +1.90450E+004 -3.45945E+005
38.16 -1 +4.58651E-011 +5.50029E-002 +1.90288E+004 -3.45960E+005
38.57 -1 +4.58566E-011 +5.49091E-002 +1.90001E+004 -3.46028E+005
38.57 -1 +4.58668E-011 +5.50269E-002 +1.90364E+004 -3.45946E+005
38.57 -1 +4.58757E-011 +5.50904E-002 +1.90545E+004 -3.45877E+005
38.57 -1 +4.58752E-011 +5.50364E-002 +1.90361E+004 -3.45883E+005
38.57 -1 +4.58710E-011 +5.51528E-002 +1.90779E+004 -3.45910E+005
38.57 -1 +4.58754E-011 +5.51146E-002 +1.90629E+004 -3.45878E+005
38.57 -1 +4.58779E-011 +5.51451E-002 +1.90724E+004 -3.45858E+005
38.57 -1 +4.58806E-011 +5.51068E-002 +1.90581E+004 -3.45839E+005
38.57 -1 +4.58821E-011 +5.50310E-002 +1.90314E+004 -3.45831E+005
38.57 -1 +4.58830E-011 +5.51241E-002 +1.90631E+004 -3.45820E+005
38.57 -1 +4.58825E-011 +5.51695E-002 +1.90789E+004 -3.45823E+005
38.57 -1 +4.58879E-011 +5.50115E-002 +1.90223E+004 -3.45788E+005
38.57 -1 +4.58838E-011 +5.52694E-002 +1.91126E+004 -3.45809E+005
38.57 -1 +4.58952E-011 +5.49954E-002 +1.90138E+004 -3.45733E+005
38.57 -1 +4.59016E-011 +5.52582E-002 +1.91014E+004 -3.45675E+005
38.57 -1 +4.58955E-011 +5.50989E-002 +1.90492E+004 -3.45727E+005
38.57 -1 +4.59025E-011 +5.50089E-002 +1.90153E+004 -3.45678E+005
38.57 -1 +4.59026E-011 +5.51794E-002 +1.90739E+004 -3.45670E+005
38.57 -1 +4.58994E-011 +5.49919E-002 +1.90108E+004 -3.45702E+005
38.57 -1 +4.59043E-011 +5.49940E-002 +1.90095E+004 -3.45665E+005
38.57 -1 +4.59009E-011 +5.50866E-002 +1.90427E+004 -3.45687E+005
38.98 -1 +4.59037E-011 +5.50122E-002 +1.90160E+004 -3.45669E+005
38.98 -1 +4.59124E-011 +5.50932E-002 +1.90402E+004 -3.45601E+005
38.98 -1 +4.59054E-011 +5.51428E-002 +1.90602E+004 -3.45651E+005
38.98 -1 +4.59123E-011 +5.49937E-002 +1.90061E+004 -3.45605E+005
38.98 -1 +4.59198E-011 +5.51073E-002 +1.90420E+004 -3.45544E+005
38.98 -1 +4.59130E-011 +5.50104E-002 +1.90115E+004 -3.45599E+005
38.98 -1 +4.59266E-011 +5.51668E-002 +1.90596E+004 -3.45490E+005
38.98 -1 +4.59195E-011 +5.51801E-002 +1.90671E+004 -3.45543E+005
38.98 -1 +4.59222E-011 +5.49343E-002 +1.89816E+004 -3.45532E+005
38.98 -1 +4.59207E-011 +5.51024E-002 +1.90399E+004 -3.45537E+005
38.98 -1 +4.59212E-011 +5.53115E-002 +1.91116E+004 -3.45526E+005
38.98 -1 +4.59269E-011 +5.51104E-002 +1.90401E+004 -3.45490E+005
38.98 -1 +4.59354E-011 +5.51723E-002 +1.90579E+004 -3.45424E+005
38.98 -1 +4.59313E-011 +5.51874E-002 +1.90647E+004 -3.45454E+005
38.98 -1 +4.59391E-011 +5.50679E-002 +1.90205E+004 -3.45400E+005
38.98 -1 +4.59332E-011 +5.52815E-002 +1.90963E+004 -3.45437E+005
38.98 -1 +4.59408E-011 +5.50424E-002 +1.90110E+004 -3.45388E+005
38.98 -1 +4.59368E-011 +5.52381E-002 +1.90799E+004 -3.45411E+005
38.98 -1 +4.59440E-011 +5.51452E-002 +1.90450E+004 -3.45361E+005
38.98 -1 +4.59497E-011 +5.51611E-002 +1.90481E+004 -3.45317E+005
38.98 -1 +4.59513E-011 +5.50325E-002 +1.90033E+004 -3.45310E+005
39.18 -1 +4.59422E-011 +5.50670E-002 +1.90189E+004 -3.45377E+005
39.18 -1 +4.59536E-011 +5.53425E-002 +1.91087E+004 -3.45281E+005
39.18 -1 +4.59511E-011 +5.51269E-002 +1.90357E+004 -3.45307E+005
39.18 -1 +4.59646E-011 +5.51394E-002 +1.90344E+004 -3.45206E+005
39.18 -1 +4.59641E-011 +5.52393E-002 +1.90689E+004 -3.45206E+005
39.18 -1 +4.59546E-011 +5.52157E-002 +1.90648E+004 -3.45278E+005
39.18 -1 +4.59642E-011 +5.51104E-002 +1.90247E+004 -3.45210E+005
39.18 -1 +4.59623E-011 +5.52443E-002 +1.90714E+004 -3.45219E+005
39.18 -1 +4.59647E-011 +5.51261E-002 +1.90298E+004 -3.45206E+005
39.18 -1 +4.59730E-011 +5.51922E-002 +1.90491E+004 -3.45141E+005
39.18 -1 +4.59714E-011 +5.53474E-002 +1.91030E+004 -3.45147E+005
39.18 -1 +4.59754E-011 +5.51925E-002 +1.90482E+004 -3.45123E+005
39.18 -1 +4.59760E-011 +5.51535E-002 +1.90346E+004 -3.45120E+005
39.18 -1 +4.59765E-011 +5.50761E-002 +1.90078E+004 -3.45119E+005
39.18 -1 +4.59779E-011 +5.52971E-002 +1.90830E+004 -3.45100E+005
39.18 -1 +4.59791E-011 +5.52462E-002 +1.90651E+004 -3.45093E+005
39.18 -1 +4.59810E-011 +5.51303E-002 +1.90246E+004 -3.45083E+005
39.18 -1 +4.59782E-011 +5.53165E-002 +1.90896E+004 -3.45097E+005
39.18 -1 +4.59818E-011 +5.52070E-002 +1.90505E+004 -3.45074E+005
39.18 -1 +4.59946E-011 +5.51032E-002 +1.90096E+004 -3.44982E+005
39.72 -1 +4.59892E-011 +5.52182E-002 +1.90513E+004 -3.45019E+005
39.72 -1 +4.59869E-011 +5.52457E-002 +1.90617E+004 -3.45035E+005
39.72 -1 +4.59967E-011 +5.51568E-002 +1.90271E+004 -3.44964E+005
39.72 -1 +4.59923E-011 +5.51838E-002 +1.90382E+004 -3.44996E+005
39.72 -1 +4.59982E-011 +5.51301E-002 +1.90174E+004 -3.44954E+005
39.72 -1 +4.60047E-011 +5.53370E-002 +1.90856E+004 -3.44898E+005
39.72 -1 +4.60022E-011 +5.53853E-002 +1.91032E+004 -3.44914E+005
39.72 -1 +4.60101E-011 +5.53210E-002 +1.90779E+004 -3.44858E+005
39.72 -1 +4.59989E-011 +5.54266E-002 +1.91187E+004 -3.44937E+005
39.72 -1 +4.60004E-011 +5.51874E-002 +1.90361E+004 -3.44935E+005
39.72 -1 +4.60148E-011 +5.51313E-002 +1.90109E+004 -3.44829E+005
39.72 -1 +4.60092E-011 +5.54322E-002 +1.91163E+004 -3.44860E+005
39.72 -1 +4.60177E-011 +5.51546E-002 +1.90177E+004 -3.44807E+005
39.72 -1 +4.60185E-011 +5.53287E-002 +1.90770E+004 -3.44794E+005
39.72 -1 +4.60150E-011 +5.52462E-002 +1.90502E+004 -3.44824E+005
39.72 -1 +4.60214E-011 +5.53248E-002 +1.90745E+004 -3.44773E+005
39.72 -1 +4.60199E-011 +5.54174E-002 +1.91068E+004 -3.44781E+005
39.72 -1 +4.60205E-011 +5.52648E-002 +1.90543E+004 -3.44782E+005
39.72 -1 +4.60278E-011 +5.52257E-002 +1.90379E+004 -3.44729E+005
39.72 -1 +4.60254E-011 +5.53763E-002 +1.90905E+004 -3.44741E+005
39.72 -1 +4.60278E-011 +5.53575E-002 +1.90831E+004 -3.44724E+005
40.06 -1 +4.60324E-011 +5.52853E-002 +1.90564E+004 -3.44692E+005
40.06 -1 +4.60322E-011 +5.52444E-002 +1.90424E+004 -3.44695E+005
40.06 -1 +4.60399E-011 +5.52294E-002 +1.90342E+004 -3.44638E+005
40.06 -1 +4.60389E-011 +5.53970E-002 +1.90919E+004 -3.44639E+005
40.06 -1 +4.60340E-011 +5.53065E-002 +1.90630E+004 -3.44679E+005
40.06 -1 +4.60476E-011 +5.55261E-002 +1.91326E+004 -3.44569E+005
40.06 -1 +4.60455E-011 +5.54280E-002 +1.90998E+004 -3.44588E+005
40.06 -1 +4.60505E-011 +5.53879E-002 +1.90841E+004 -3.44553E+005
40.06 -1 +4.60492E-011 +5.53928E-002 +1.90862E+004 -3.44562E+005
40.06 -1 +4.60523E-011 +5.52420E-002 +1.90334E+004 -3.44545E+005
40.06 -1 +4.60627E-011 +5.53253E-002 +1.90575E+004 -3.44463E+005
40.06 -1 +4.60584E-011 +5.53844E-002 +1.90795E+004 -3.44493E+005
40.06 -1 +4.60576E-011 +5.51973E-002 +1.90158E+004 -3.44507E+005
40.06 -1 +4.60595E-011 +5.52681E-002 +1.90393E+004 -3.44490E+005
40.06 -1 +4.60578E-011 +5.54036E-002 +1.90864E+004 -3.44498E+005
40.06 -1 +4.60689E-011 +5.54464E-002 +1.90964E+004 -3.44413E+005
40.06 -1 +4.60686E-011 +5.53212E-002 +1.90537E+004 -3.44420E+005
40.06 -1 +4.60664E-011 +5.52885E-002 +1.90434E+004 -3.44437E+005
40.06 -1 +4.60810E-011 +5.52603E-002 +1.90278E+004 -3.44330E+005
40.06 -1 +4.60813E-011 +5.54374E-002 +1.90882E+004 -3.44320E+005
40.06 -1 +4.60742E-011 +5.53170E-002 +1.90500E+004 -3.44378E+005
40.33 -1 +4.60892E-011 +5.52234E-002 +1.90117E+004 -3.44269E+005
40.33 -1 +4.60743E-011 +5.52926E-002 +1.90416E+004 -3.44378E+005
40.33 -1 +4.60855E-011 +5.54449E-002 +1.90890E+004 -3.44288E+005
40.33 -1 +4.60863E-011 +5.53509E-002 +1.90565E+004 -3.44286E+005
40.33 -1 +4.60808E-011 +5.53707E-002 +1.90656E+004 -3.44326E+005
40.33 -1 +4.60910E-011 +5.54132E-002 +1.90759E+004 -3.44249E+005
40.33 -1 +4.60908E-011 +5.55029E-002 +1.91067E+004 -3.44247E+005
40.33 -1 +4.60892E-011 +5.52859E-002 +1.90331E+004 -3.44267E+005
40.33 -1 +4.61009E-011 +5.53348E-002 +1.90450E+004 -3.44178E+005
40.33 -1 +4.60864E-011 +5.53068E-002 +1.90414E+004 -3.44287E+005
40.33 -1 +4.61049E-011 +5.52737E-002 +1.90225E+004 -3.44151E+005
40.33 -1 +4.61045E-011 +5.54488E-002 +1.90825E+004 -3.44147E+005
40.33 -1 +4.60941E-011 +5.54023E-002 +1.90709E+004 -3.44226E+005
40.33 -1 +4.61073E-011 +5.55104E-002 +1.91024E+004 -3.44123E+005
40.33 -1 +4.61067E-011 +5.56012E-002 +1.91337E+004 -3.44124E+005
40.33 -1 +4.60994E-011 +5.54478E-002 +1.90843E+004 -3.44185E+005
40.33 -1 +4.61081E-011 +5.54362E-002 +1.90767E+004 -3.44120E+005
40.33 -1 +4.61080E-011 +5.53256E-002 +1.90389E+004 -3.44125E+005
40.33 -1 +4.61128E-011 +5.54622E-002 +1.90837E+004 -3.44085E+005
40.33 -1 +4.61085E-011 +5.53156E-002 +1.90353E+004 -3.44122E+005
40.33 -1 +4.61096E-011 +5.54222E-002 +1.90713E+004 -3.44110E+005
40.74 -1 +4.61207E-011 +5.52679E-002 +1.90140E+004 -3.44033E+005
40.74 -1 +4.61144E-011 +5.54918E-002 +1.90931E+004 -3.44071E+005
40.74 -1 +4.61130E-011 +5.53210E-002 +1.90353E+004 -3.44088E+005
40.74 -1 +4.61244E-011 +5.54640E-002 +1.90795E+004 -3.43998E+005
40.74 -1 +4.61200E-011 +5.53329E-002 +1.90365E+004 -3.44035E+005
40.74 -1 +4.61185E-011 +5.54254E-002 +1.90687E+004 -3.44043E+005
40.74 -1 +4.61259E-011 +5.55968E-002 +1.91243E+004 -3.43981E+005
40.74 -1 +4.61243E-011 +5.55513E-002 +1.91094E+004 -3.43995E+005
40.74 -1 +4.61312E-011 +5.53809E-002 +1.90483E+004 -3.43950E+005
40.74 -1 +4.61258E-011 +5.55608E-002 +1.91120E+004 -3.43984E+005
40.74 -1 +4.61382E-011 +5.53479E-002 +1.90341E+004 -3.43899E+005
40.74 -1 +4.61426E-011 +5.55129E-002 +1.90887E+004 -3.43860E+005
40.74 -1 +4.61341E-011 +5.53917E-002 +1.90507E+004 -3.43928E+005
40.74 -1 +4.61388E-011 +5.53249E-002 +1.90260E+004 -3.43896E+005
40.74 -1 +4.61362E-011 +5.56065E-002 +1.91233E+004 -3.43904E+005
40.74 -1 +4.61363E-011 +5.53784E-002 +1.90453E+004 -3.43912E+005
40.74 -1 +4.61421E-011 +5.54017E-002 +1.90509E+004 -3.43868E+005
40.74 -1 +4.61450E-011 +5.55885E-002 +1.91135E+004 -3.43839E+005
40.74 -1 +4.61457E-011 +5.53575E-002 +1.90343E+004 -3.43843E+005
40.74 -1 +4.61503E-011 +5.54702E-002 +1.90709E+004 -3.43804E+005
41.15 -1 +4.61474E-011 +5.54100E-002 +1.90515E+004 -3.43828E+005
41.15 -1 +4.61522E-011 +5.54149E-002 +1.90512E+004 -3.43792E+005
41.15 -1 +4.61449E-011 +5.54730E-002 +1.90741E+004 -3.43844E+005
41.15 -1 +4.61498E-011 +5.54571E-002 +1.90666E+004 -3.43808E+005
41.15 -1 +4.61634E-011 +5.54716E-002 +1.90660E+004 -3.43706E+005
41.15 -1 +4.61575E-011 +5.53717E-002 +1.90343E+004 -3.43754E+005
41.15 -1 +4.61591E-011 +5.54096E-002 +1.90466E+004 -3.43741E+005
41.15 -1 +4.61608E-011 +5.55407E-002 +1.90906E+004 -3.43724E+005
41.15 -1 +4.61616E-011 +5.55166E-002 +1.90821E+004 -3.43719E+005
41.15 -1 +4.61738E-011 +5.54861E-002 +1.90666E+004 -3.43629E+005
41.15 -1 +4.61717E-011 +5.56073E-002 +1.91089E+004 -3.43640E+005
41.15 -1 +4.61679E-011 +5.55953E-002 +1.91063E+004 -3.43668E+005
41.15 -1 +4.61832E-011 +5.56013E-002 +1.91021E+004 -3.43555E+005
41.15 -1 +4.61804E-011 +5.56679E-002 +1.91260E+004 -3.43573E+005
41.15 -1 +4.61813E-011 +5.53833E-002 +1.90284E+004 -3.43577E+005
41.15 -1 +4.61749E-011 +5.55463E-002 +1.90867E+004 -3.43618E+005
41.15 -1 +4.61698E-011 +5.55378E-002 +1.90859E+004 -3.43656E+005
41.15 -1 +4.61914E-011 +5.54855E-002 +1.90591E+004 -3.43498E+005
41.15 -1 +4.61894E-011 +5.57233E-002 +1.91411E+004 -3.43503E+005
41.15 -1 +4.61812E-011 +5.54500E-002 +1.90512E+004 -3.43575E+005
41.15 -1 +4.61883E-011 +5.54715E-002 +1.90556E+004 -3.43521E+005
41.62 -1 +4.61830E-011 +5.55900E-002 +1.90983E+004 -3.43557E+005
41.62 -1 +4.61901E-011 +5.54870E-002 +1.90602E+004 -3.43508E+005
41.62 -1 +4.61851E-011 +5.56618E-002 +1.91220E+004 -3.43538E+005
41.62 -1 +4.61947E-011 +5.54335E-002 +1.90400E+004 -3.43475E+005
41.62 -1 +4.62019E-011 +5.56103E-002 +1.90974E+004 -3.43415E+005
41.62 -1 +4.61897E-011 +5.56752E-002 +1.91246E+004 -3.43503E+005
41.62 -1 +4.62011E-011 +5.55633E-002 +1.90817E+004 -3.43423E+005
41.62 -1 +4.62020E-011 +5.54402E-002 +1.90393E+004 -3.43421E+005
41.62 -1 +4.62009E-011 +5.55149E-002 +1.90652E+004 -3.43426E+005
41.62 -1 +4.62039E-011 +5.54236E-002 +1.90328E+004 -3.43407E+005
41.62 -1 +4.62056E-011 +5.56537E-002 +1.91107E+004 -3.43386E+005
41.62 -1 +4.62160E-011 +5.53672E-002 +1.90087E+004 -3.43320E+005
41.62 -1 +4.62153E-011 +5.55758E-002 +1.90801E+004 -3.43317E+005
41.62 -1 +4.62106E-011 +5.57579E-002 +1.91442E+004 -3.43344E+005
41.62 -1 +4.62074E-011 +5.55205E-002 +1.90645E+004 -3.43378E+005
41.62 -1 +4.62234E-011 +5.54971E-002 +1.90499E+004 -3.43259E+005
41.62 -1 +4.62131E-011 +5.56983E-002 +1.91228E+004 -3.43328E+005
41.62 -1 +4.62254E-011 +5.56252E-002 +1.90928E+004 -3.43240E+005
41.62 -1 +4.62276E-011 +5.57629E-002 +1.91388E+004 -3.43218E+005
41.62 -1 +4.62242E-011 +5.54427E-002 +1.90310E+004 -3.43256E+005
41.62 -1 +4.62348E-011 +5.55276E-002 +1.90556E+004 -3.43174E+005
41.9 -1 +4.62321E-011 +5.56743E-002 +1.91068E+004 -3.43189E+005
41.9 -1 +4.62302E-011 +5.56140E-002 +1.90870E+004 -3.43205E+005
41.9 -1 +4.62385E-011 +5.56263E-002 +1.90878E+004 -3.43143E+005
41.9 -1 +4.62350E-011 +5.56474E-002 +1.90964E+004 -3.43168E+005
41.9 -1 +4.62466E-011 +5.57289E-002 +1.91194E+004 -3.43078E+005
41.9 -1 +4.62363E-011 +5.57127E-002 +1.91181E+004 -3.43156E+005
41.9 -1 +4.62401E-011 +5.55386E-002 +1.90572E+004 -3.43134E+005
41.9 -1 +4.62431E-011 +5.56889E-002 +1.91072E+004 -3.43106E+005
41.9 -1 +4.62407E-011 +5.56183E-002 +1.90841E+004 -3.43126E+005
41.9 -1 +4.62490E-011 +5.55288E-002 +1.90502E+004 -3.43069E+005
41.9 -1 +4.62481E-011 +5.57093E-002 +1.91121E+004 -3.43068E+005
41.9 -1 +4.62488E-011 +5.56538E-002 +1.90929E+004 -3.43065E+005
41.9 -1 +4.62605E-011 +5.56497E-002 +1.90867E+004 -3.42978E+005
41.9 -1 +4.62450E-011 +5.56689E-002 +1.90996E+004 -3.43093E+005
41.9 -1 +4.62586E-011 +5.56114E-002 +1.90744E+004 -3.42994E+005
41.9 -1 +4.62555E-011 +5.56699E-002 +1.90956E+004 -3.43015E+005
41.9 -1 +4.62500E-011 +5.56862E-002 +1.91034E+004 -3.43055E+005
41.9 -1 +4.62575E-011 +5.55321E-002 +1.90478E+004 -3.43005E+005
41.9 -1 +4.62649E-011 +5.58761E-002 +1.91620E+004 -3.42937E+005
41.9 -1 +4.62586E-011 +5.57192E-002 +1.91111E+004 -3.42990E+005
42.3 -1 +4.62758E-011 +5.56153E-002 +1.90686E+004 -3.42866E+005
42.3 -1 +4.62787E-011 +5.57343E-002 +1.91080E+004 -3.42840E+005
42.3 -1 +4.62753E-011 +5.57572E-002 +1.91172E+004 -3.42865E+005
42.3 -1 +4.62829E-011 +5.56978E-002 +1.90938E+004 -3.42811E+005
42.3 -1 +4.62834E-011 +5.57097E-002 +1.90976E+004 -3.42806E+005
42.3 -1 +4.62863E-011 +5.56394E-002 +1.90725E+004 -3.42787E+005
42.3 -1 +4.62871E-011 +5.58466E-002 +1.91427E+004 -3.42774E+005
42.3 -1 +4.62834E-011 +5.56864E-002 +1.90897E+004 -3.42808E+005
42.3 -1 +4.62965E-011 +5.56867E-002 +1.90844E+004 -3.42711E+005
42.3 -1 +4.62917E-011 +5.58416E-002 +1.91392E+004 -3.42740E+005
42.3 -1 +4.62924E-011 +5.57256E-002 +1.90993E+004 -3.42739E+005
42.3 -1 +4.63056E-011 +5.56171E-002 +1.90570E+004 -3.42646E+005
42.3 -1 +4.62996E-011 +5.57879E-002 +1.91176E+004 -3.42683E+005
42.3 -1 +4.63003E-011 +5.56952E-002 +1.90857E+004 -3.42682E+005
42.3 -1 +4.63101E-011 +5.58468E-002 +1.91333E+004 -3.42604E+005
42.3 -1 +4.63101E-011 +5.57401E-002 +1.90970E+004 -3.42607E+005
42.3 -1 +4.63171E-011 +5.58580E-002 +1.91343E+004 -3.42552E+005
42.3 -1 +4.63068E-011 +5.58154E-002 +1.91240E+004 -3.42629E+005
42.3 -1 +4.63130E-011 +5.58321E-002 +1.91271E+004 -3.42583E+005
42.3 -1 +4.63196E-011 +5.55120E-002 +1.90154E+004 -3.42546E+005
42.3 -1 +4.63130E-011 +5.57586E-002 +1.91021E+004 -3.42586E+005
42.64 -1 +4.63206E-011 +5.55930E-002 +1.90426E+004 -3.42536E+005
42.64 -1 +4.63186E-011 +5.58766E-002 +1.91399E+004 -3.42539E+005
42.64 -1 +4.63249E-011 +5.57240E-002 +1.90854E+004 -3.42499E+005
42.64 -1 +4.63307E-011 +5.57424E-002 +1.90893E+004 -3.42455E+005
42.64 -1 +4.63196E-011 +5.58768E-002 +1.91396E+004 -3.42532E+005
42.64 -1 +4.63213E-011 +5.57208E-002 +1.90858E+004 -3.42525E+005
42.64 -1 +4.63307E-011 +5.57502E-002 +1.90919E+004 -3.42455E+005
42.64 -1 +4.63256E-011 +5.58657E-002 +1.91334E+004 -3.42489E+005
