T_thermocontroller T_self C D R X
34.37 -1 +5.15232E-011 +6.43382E-002 +1.97921E+004 -3.07626E+005
34.37 -1 +5.15137E-011 +6.44164E-002 +1.98196E+004 -3.07680E+005
34.37 -1 +5.15198E-011 +6.43991E-002 +1.98120E+004 -3.07644E+005
34.37 -1 +5.15232E-011 +6.44141E-002 +1.98153E+004 -3.07623E+005
34.37 -1 +5.15201E-011 +6.43927E-002 +1.98099E+004 -3.07642E+005
34.37 -1 +5.15261E-011 +6.43514E-002 +1.97950E+004 -3.07609E+005
34.37 -1 +5.15291E-011 +6.44288E-002 +1.98175E+004 -3.07588E+005
34.71 -1 +5.15278E-011 +6.41921E-002 +1.97458E+004 -3.07604E+005
34.71 -1 +5.15345E-011 +6.43416E-002 +1.97888E+004 -3.07558E+005
34.71 -1 +5.15284E-011 +6.43795E-002 +1.98027E+004 -3.07593E+005
34.71 -1 +5.15305E-011 +6.42478E-002 +1.97617E+004 -3.07586E+005
34.71 -1 +5.15276E-011 +6.44443E-002 +1.98228E+004 -3.07596E+005
34.71 -1 +5.15256E-011 +6.44238E-002 +1.98173E+004 -3.07609E+005
34.71 -1 +5.15378E-011 +6.42117E-002 +1.97479E+004 -3.07544E+005
34.71 -1 +5.15289E-011 +6.44124E-002 +1.98125E+004 -3.07589E+005
34.71 -1 +5.15338E-011 +6.43275E-002 +1.97848E+004 -3.07564E+005
34.71 -1 +5.15430E-011 +6.42460E-002 +1.97564E+004 -3.07512E+005
34.71 -1 +5.15280E-011 +6.43002E-002 +1.97787E+004 -3.07599E+005
34.71 -1 +5.15366E-011 +6.43343E-002 +1.97858E+004 -3.07546E+005
34.71 -1 +5.15391E-011 +6.42934E-002 +1.97723E+004 -3.07533E+005
34.71 -1 +5.15399E-011 +6.42008E-002 +1.97438E+004 -3.07532E+005
34.71 -1 +5.15410E-011 +6.42547E-002 +1.97598E+004 -3.07523E+005
34.71 -1 +5.15428E-011 +6.41666E-002 +1.97323E+004 -3.07516E+005
34.71 -1 +5.15400E-011 +6.42182E-002 +1.97491E+004 -3.07531E+005
34.71 -1 +5.15428E-011 +6.43374E-002 +1.97843E+004 -3.07509E+005
34.71 -1 +5.15472E-011 +6.42233E-002 +1.97478E+004 -3.07487E+005
34.71 -1 +5.15473E-011 +6.42204E-002 +1.97470E+004 -3.07487E+005
34.71 -1 +5.15449E-011 +6.43323E-002 +1.97820E+004 -3.07497E+005
35.18 -1 +5.15411E-011 +6.42487E-002 +1.97579E+004 -3.07523E+005
35.18 -1 +5.15516E-011 +6.41539E-002 +1.97250E+004 -3.07464E+005
35.18 -1 +5.15524E-011 +6.42219E-002 +1.97455E+004 -3.07457E+005
35.18 -1 +5.15536E-011 +6.41434E-002 +1.97210E+004 -3.07452E+005
35.18 -1 +5.15483E-011 +6.42808E-002 +1.97650E+004 -3.07479E+005
35.18 -1 +5.15523E-011 +6.41427E-002 +1.97213E+004 -3.07460E+005
35.18 -1 +5.15543E-011 +6.41796E-002 +1.97318E+004 -3.07447E+005
35.18 -1 +5.15585E-011 +6.42207E-002 +1.97427E+004 -3.07420E+005
35.18 -1 +5.15584E-011 +6.42678E-002 +1.97571E+004 -3.07419E+005
35.18 -1 +5.15597E-011 +6.42957E-002 +1.97651E+004 -3.07410E+005
35.18 -1 +5.15567E-011 +6.42584E-002 +1.97549E+004 -3.07429E+005
35.18 -1 +5.15572E-011 +6.41517E-002 +1.97222E+004 -3.07431E+005
35.18 -1 +5.15607E-011 +6.42423E-002 +1.97485E+004 -3.07406E+005
35.18 -1 +5.15608E-011 +6.41220E-002 +1.97118E+004 -3.07410E+005
35.18 -1 +5.15614E-011 +6.41902E-002 +1.97323E+004 -3.07404E+005
35.18 -1 +5.15675E-011 +6.43476E-002 +1.97780E+004 -3.07362E+005
35.18 -1 +5.15635E-011 +6.41112E-002 +1.97075E+004 -3.07395E+005
35.18 -1 +5.15711E-011 +6.42556E-002 +1.97485E+004 -3.07344E+005
35.18 -1 +5.15732E-011 +6.42068E-002 +1.97328E+004 -3.07333E+005
35.18 -1 +5.15785E-011 +6.41389E-002 +1.97101E+004 -3.07304E+005
35.38 -1 +5.15671E-011 +6.41645E-002 +1.97223E+004 -3.07371E+005
35.38 -1 +5.15748E-011 +6.40883E-002 +1.96961E+004 -3.07328E+005
35.38 -1 +5.15727E-011 +6.41629E-002 +1.97197E+004 -3.07338E+005
35.38 -1 +5.15720E-011 +6.41847E-002 +1.97266E+004 -3.07341E+005
35.38 -1 +5.15726E-011 +6.41266E-002 +1.97087E+004 -3.07340E+005
35.38 -1 +5.15782E-011 +6.42363E-002 +1.97399E+004 -3.07302E+005
35.38 -1 +5.15725E-011 +6.42004E-002 +1.97312E+004 -3.07337E+005
35.38 -1 +5.15819E-011 +6.41194E-002 +1.97029E+004 -3.07284E+005
35.38 -1 +5.15783E-011 +6.42005E-002 +1.97290E+004 -3.07303E+005
35.38 -1 +5.15785E-011 +6.40422E-002 +1.96807E+004 -3.07308E+005
35.38 -1 +5.15902E-011 +6.41265E-002 +1.97019E+004 -3.07235E+005
35.38 -1 +5.15812E-011 +6.42301E-002 +1.97369E+004 -3.07285E+005
35.38 -1 +5.15827E-011 +6.41012E-002 +1.96970E+004 -3.07281E+005
35.38 -1 +5.15856E-011 +6.41924E-002 +1.97237E+004 -3.07260E+005
35.38 -1 +5.15823E-011 +6.41515E-002 +1.97125E+004 -3.07281E+005
35.38 -1 +5.15944E-011 +6.41612E-002 +1.97109E+004 -3.07209E+005
35.38 -1 +5.15937E-011 +6.41649E-002 +1.97123E+004 -3.07213E+005
35.38 -1 +5.15862E-011 +6.40989E-002 +1.96950E+004 -3.07260E+005
35.38 -1 +5.15945E-011 +6.39889E-002 +1.96583E+004 -3.07215E+005
35.38 -1 +5.15918E-011 +6.40887E-002 +1.96898E+004 -3.07227E+005
35.38 -1 +5.15972E-011 +6.40688E-002 +1.96817E+004 -3.07196E+005
35.79 -1 +5.16010E-011 +6.41100E-002 +1.96928E+004 -3.07171E+005
35.79 -1 +5.15942E-011 +6.40862E-002 +1.96881E+004 -3.07213E+005
35.79 -1 +5.15980E-011 +6.40450E-002 +1.96741E+004 -3.07192E+005
35.79 -1 +5.16005E-011 +6.41857E-002 +1.97160E+004 -3.07171E+005
35.79 -1 +5.16019E-011 +6.40369E-002 +1.96701E+004 -3.07169E+005
35.79 -1 +5.16046E-011 +6.40660E-002 +1.96780E+004 -3.07152E+005
35.79 -1 +5.16028E-011 +6.40203E-002 +1.96647E+004 -3.07164E+005
35.79 -1 +5.16070E-011 +6.40533E-002 +1.96732E+004 -3.07138E+005
35.79 -1 +5.16077E-011 +6.40878E-002 +1.96834E+004 -3.07133E+005
35.79 -1 +5.16061E-011 +6.41077E-002 +1.96901E+004 -3.07141E+005
35.79 -1 +5.16124E-011 +6.39960E-002 +1.96537E+004 -3.07108E+005
35.79 -1 +5.16170E-011 +6.39902E-002 +1.96502E+004 -3.07081E+005
35.79 -1 +5.16099E-011 +6.40207E-002 +1.96622E+004 -3.07122E+005
35.79 -1 +5.16159E-011 +6.41652E-002 +1.97039E+004 -3.07080E+005
35.79 -1 +5.16113E-011 +6.40058E-002 +1.96571E+004 -3.07114E+005
35.79 -1 +5.16126E-011 +6.39612E-002 +1.96430E+004 -3.07108E+005
35.79 -1 +5.16221E-011 +6.40060E-002 +1.96530E+004 -3.07050E+005
35.79 -1 +5.16173E-011 +6.39739E-002 +1.96451E+004 -3.07080E+005
35.79 -1 +5.16280E-011 +6.40860E-002 +1.96751E+004 -3.07012E+005
35.79 -1 +5.16250E-011 +6.40654E-002 +1.96700E+004 -3.07030E+005
35.79 -1 +5.16214E-011 +6.39025E-002 +1.96218E+004 -3.07058E+005
36.06 -1 +5.16263E-011 +6.39771E-002 +1.96427E+004 -3.07026E+005
36.06 -1 +5.16272E-011 +6.41148E-002 +1.96842E+004 -3.07015E+005
36.06 -1 +5.16201E-011 +6.39058E-002 +1.96233E+004 -3.07066E+005
36.06 -1 +5.16286E-011 +6.40115E-002 +1.96522E+004 -3.07011E+005
36.06 -1 +5.16255E-011 +6.40291E-002 +1.96588E+004 -3.07029E+005
36.06 -1 +5.16362E-011 +6.40306E-002 +1.96552E+004 -3.06965E+005
36.06 -1 +5.16288E-011 +6.41411E-002 +1.96916E+004 -3.07005E+005
36.06 -1 +5.16294E-011 +6.38952E-002 +1.96165E+004 -3.07011E+005
36.06 -1 +5.16300E-011 +6.40255E-002 +1.96560E+004 -3.07002E+005
36.06 -1 +5.16385E-011 +6.39551E-002 +1.96313E+004 -3.06954E+005
36.06 -1 +5.16388E-011 +6.38543E-002 +1.96005E+004 -3.06957E+005
36.06 -1 +5.16312E-011 +6.38870E-002 +1.96133E+004 -3.07000E+005
36.06 -1 +5.16402E-011 +6.39728E-002 +1.96360E+004 -3.06943E+005
36.06 -1 +5.16424E-011 +6.38613E-002 +1.96013E+004 -3.06935E+005
36.06 -1 +5.16382E-011 +6.39787E-002 +1.96386E+004 -3.06955E+005
36.06 -1 +5.16355E-011 +6.39106E-002 +1.96189E+004 -3.06974E+005
36.06 -1 +5.16448E-011 +6.40493E-002 +1.96576E+004 -3.06913E+005
36.06 -1 +5.16351E-011 +6.39581E-002 +1.96335E+004 -3.06974E+005
36.06 -1 +5.16432E-011 +6.38029E-002 +1.95832E+004 -3.06932E+005
36.06 -1 +5.16422E-011 +6.39162E-002 +1.96180E+004 -3.06934E+005
36.54 -1 +5.16394E-011 +6.38309E-002 +1.95932E+004 -3.06954E+005
36.54 -1 +5.16420E-011 +6.39718E-002 +1.96350E+004 -3.06933E+005
36.54 -1 +5.16382E-011 +6.38732E-002 +1.96065E+004 -3.06959E+005
36.54 -1 +5.16503E-011 +6.38854E-002 +1.96056E+004 -3.06887E+005
36.54 -1 +5.16497E-011 +6.40419E-002 +1.96534E+004 -3.06884E+005
36.54 -1 +5.16467E-011 +6.40072E-002 +1.96440E+004 -3.06904E+005
36.54 -1 +5.16520E-011 +6.39213E-002 +1.96158E+004 -3.06875E+005
36.54 -1 +5.16575E-011 +6.39820E-002 +1.96323E+004 -3.06840E+005
36.54 -1 +5.16550E-011 +6.37363E-002 +1.95584E+004 -3.06865E+005
36.54 -1 +5.16587E-011 +6.38180E-002 +1.95819E+004 -3.06840E+005
36.54 -1 +5.16581E-011 +6.40447E-002 +1.96511E+004 -3.06834E+005
36.54 -1 +5.16593E-011 +6.37638E-002 +1.95652E+004 -3.06838E+005
36.54 -1 +5.16603E-011 +6.40130E-002 +1.96406E+004 -3.06823E+005
36.54 -1 +5.16577E-011 +6.38735E-002 +1.95992E+004 -3.06843E+005
36.54 -1 +5.16614E-011 +6.39257E-002 +1.96137E+004 -3.06820E+005
36.54 -1 +5.16613E-011 +6.39609E-002 +1.96244E+004 -3.06819E+005
36.54 -1 +5.16656E-011 +6.39055E-002 +1.96059E+004 -3.06795E+005
36.54 -1 +5.16644E-011 +6.39751E-002 +1.96275E+004 -3.06800E+005
36.54 -1 +5.16663E-011 +6.38129E-002 +1.95774E+004 -3.06795E+005
36.54 -1 +5.16711E-011 +6.38610E-002 +1.95903E+004 -3.06764E+005
36.54 -1 +5.16733E-011 +6.38981E-002 +1.96007E+004 -3.06750E+005
36.94 -1 +5.16621E-011 +6.38490E-002 +1.95900E+004 -3.06818E+005
36.94 -1 +5.16703E-011 +6.38027E-002 +1.95728E+004 -3.06771E+005
36.94 -1 +5.16780E-011 +6.38901E-002 +1.95965E+004 -3.06722E+005
36.94 -1 +5.16757E-011 +6.38713E-002 +1.95917E+004 -3.06737E+005
36.94 -1 +5.16808E-011 +6.38836E-002 +1.95935E+004 -3.06706E+005
36.94 -1 +5.16748E-011 +6.39086E-002 +1.96033E+004 -3.06740E+005
36.94 -1 +5.16783E-011 +6.37592E-002 +1.95566E+004 -3.06725E+005
36.94 -1 +5.16837E-011 +6.38992E-002 +1.95971E+004 -3.06688E+005
36.94 -1 +5.16815E-011 +6.38005E-002 +1.95679E+004 -3.06705E+005
36.94 -1 +5.16875E-011 +6.37124E-002 +1.95389E+004 -3.06673E+005
36.94 -1 +5.16830E-011 +6.38700E-002 +1.95885E+004 -3.06694E+005
36.94 -1 +5.16947E-011 +6.38834E-002 +1.95881E+004 -3.06623E+005
36.94 -1 +5.16942E-011 +6.37512E-002 +1.95481E+004 -3.06631E+005
36.94 -1 +5.16841E-011 +6.38669E-002 +1.95871E+004 -3.06687E+005
36.94 -1 +5.16975E-011 +6.37351E-002 +1.95420E+004 -3.06613E+005
36.94 -1 +5.16958E-011 +6.38450E-002 +1.95760E+004 -3.06618E+005
36.94 -1 +5.16899E-011 +6.38841E-002 +1.95902E+004 -3.06652E+005
36.94 -1 +5.17003E-011 +6.38465E-002 +1.95748E+004 -3.06592E+005
36.94 -1 +5.16960E-011 +6.38169E-002 +1.95674E+004 -3.06618E+005
36.94 -1 +5.16955E-011 +6.37890E-002 +1.95591E+004 -3.06623E+005
36.94 -1 +5.17046E-011 +6.38544E-002 +1.95756E+004 -3.06566E+005
37.28 -1 +5.16951E-011 +6.38219E-002 +1.95693E+004 -3.06623E+005
37.28 -1 +5.17035E-011 +6.37290E-002 +1.95379E+004 -3.06577E+005
37.28 -1 +5.17034E-011 +6.38492E-002 +1.95745E+004 -3.06573E+005
37.28 -1 +5.17005E-011 +6.38006E-002 +1.95608E+004 -3.06592E+005
37.28 -1 +5.17138E-011 +6.36068E-002 +1.94968E+004 -3.06521E+005
37.28 -1 +5.17023E-011 +6.38185E-002 +1.95655E+004 -3.06581E+005
37.28 -1 +5.17016E-011 +6.37595E-002 +1.95478E+004 -3.06587E+005
37.28 -1 +5.17137E-011 +6.38017E-002 +1.95561E+004 -3.06514E+005
37.28 -1 +5.17111E-011 +6.38344E-002 +1.95670E+004 -3.06528E+005
37.28 -1 +5.17146E-011 +6.36934E-002 +1.95228E+004 -3.06513E+005
37.28 -1 +5.17099E-011 +6.38596E-002 +1.95751E+004 -3.06534E+005
37.28 -1 +5.17158E-011 +6.38175E-002 +1.95601E+004 -3.06501E+005
37.28 -1 +5.17126E-011 +6.37377E-002 +1.95371E+004 -3.06523E+005
37.28 -1 +5.17144E-011 +6.36545E-002 +1.95111E+004 -3.06515E+005
37.28 -1 +5.17213E-011 +6.38328E-002 +1.95627E+004 -3.06467E+005
37.28 -1 +5.17172E-011 +6.37742E-002 +1.95464E+004 -3.06494E+005
37.28 -1 +5.17222E-011 +6.37494E-002 +1.95370E+004 -3.06466E+005
37.28 -1 +5.17236E-011 +6.38798E-002 +1.95761E+004 -3.06452E+005
37.28 -1 +5.17184E-011 +6.36090E-002 +1.94957E+004 -3.06493E+005
37.28 -1 +5.17281E-011 +6.37735E-002 +1.95421E+004 -3.06430E+005
37.28 -1 +5.17261E-011 +6.36681E-002 +1.95108E+004 -3.06446E+005
37.62 -1 +5.17350E-011 +6.36530E-002 +1.95029E+004 -3.06393E+005
37.62 -1 +5.17325E-011 +6.37592E-002 +1.95361E+004 -3.06404E+005
37.62 -1 +5.17274E-011 +6.37344E-002 +1.95305E+004 -3.06435E+005
37.62 -1 +5.17404E-011 +6.36751E-002 +1.95075E+004 -3.06360E+005
37.62 -1 +5.17360E-011 +6.38228E-002 +1.95541E+004 -3.06381E+005
37.62 -1 +5.17315E-011 +6.35884E-002 +1.94846E+004 -3.06417E+005
37.62 -1 +5.17400E-011 +6.36198E-002 +1.94909E+004 -3.06365E+005
37.62 -1 +5.17277E-011 +6.37054E-002 +1.95216E+004 -3.06435E+005
37.62 -1 +5.17384E-011 +6.35525E-002 +1.94710E+004 -3.06377E+005
37.62 -1 +5.17450E-011 +6.37111E-002 +1.95168E+004 -3.06332E+005
37.62 -1 +5.17397E-011 +6.37566E-002 +1.95326E+004 -3.06362E+005
37.62 -1 +5.17443E-011 +6.36587E-002 +1.95011E+004 -3.06338E+005
37.62 -1 +5.17565E-011 +6.37623E-002 +1.95279E+004 -3.06262E+005
37.62 -1 +5.17467E-011 +6.37149E-002 +1.95172E+004 -3.06322E+005
37.62 -1 +5.17516E-011 +6.37452E-002 +1.95246E+004 -3.06292E+005
37.62 -1 +5.17507E-011 +6.37594E-002 +1.95293E+004 -3.06296E+005
37.62 -1 +5.17567E-011 +6.35487E-002 +1.94630E+004 -3.06269E+005
37.62 -1 +5.17591E-011 +6.37689E-002 +1.95290E+004 -3.06246E+005
37.62 -1 +5.17563E-011 +6.37004E-002 +1.95092E+004 -3.06266E+005
37.62 -1 +5.17621E-011 +6.37150E-002 +1.95115E+004 -3.06231E+005
38.03 -1 +5.17553E-011 +6.36312E-002 +1.94886E+004 -3.06274E+005
38.03 -1 +5.17656E-011 +6.35414E-002 +1.94574E+004 -3.06217E+005
38.03 -1 +5.17664E-011 +6.39049E-002 +1.95675E+004 -3.06198E+005
38.03 -1 +5.17585E-011 +6.36451E-002 +1.94916E+004 -3.06255E+005
38.03 -1 +5.17667E-011 +6.36705E-002 +1.94963E+004 -3.06205E+005
38.03 -1 +5.17684E-011 +6.37020E-002 +1.95051E+004 -3.06194E+005
38.03 -1 +5.17654E-011 +6.35007E-002 +1.94452E+004 -3.06220E+005
38.03 -1 +5.17721E-011 +6.35936E-002 +1.94709E+004 -3.06176E+005
38.03 -1 +5.17742E-011 +6.36090E-002 +1.94748E+004 -3.06163E+005
38.03 -1 +5.17803E-011 +6.35814E-002 +1.94641E+004 -3.06129E+005
38.03 -1 +5.17820E-011 +6.37002E-002 +1.94995E+004 -3.06114E+005
38.03 -1 +5.17795E-011 +6.38064E-002 +1.95327E+004 -3.06124E+005
38.03 -1 +5.17874E-011 +6.35823E-002 +1.94617E+004 -3.06086E+005
38.03 -1 +5.17926E-011 +6.37028E-002 +1.94963E+004 -3.06051E+005
38.03 -1 +5.17882E-011 +6.37063E-002 +1.94990E+004 -3.06077E+005
38.03 -1 +5.17951E-011 +6.36619E-002 +1.94829E+004 -3.06037E+005
38.03 -1 +5.17943E-011 +6.37430E-002 +1.95078E+004 -3.06039E+005
38.03 -1 +5.18000E-011 +6.36971E-002 +1.94918E+004 -3.06007E+005
38.03 -1 +5.18008E-011 +6.35882E-002 +1.94584E+004 -3.06007E+005
38.03 -1 +5.18040E-011 +6.37716E-002 +1.95129E+004 -3.05981E+005
38.03 -1 +5.17909E-011 +6.36722E-002 +1.94877E+004 -3.06062E+005
38.3 -1 +5.18004E-011 +6.35735E-002 +1.94541E+004 -3.06010E+005
38.3 -1 +5.17999E-011 +6.35566E-002 +1.94492E+004 -3.06013E+005
38.3 -1 +5.18019E-011 +6.37528E-002 +1.95080E+004 -3.05994E+005
38.3 -1 +5.17989E-011 +6.37031E-002 +1.94940E+004 -3.06014E+005
38.3 -1 +5.17900E-011 +6.37546E-002 +1.95130E+004 -3.06064E+005
38.3 -1 +5.18021E-011 +6.35562E-002 +1.94482E+004 -3.06000E+005
38.3 -1 +5.18044E-011 +6.36219E-002 +1.94673E+004 -3.05985E+005
38.3 -1 +5.18022E-011 +6.37055E-002 +1.94935E+004 -3.05994E+005
38.3 -1 +5.18041E-011 +6.36626E-002 +1.94798E+004 -3.05984E+005
38.3 -1 +5.18054E-011 +6.36672E-002 +1.94807E+004 -3.05977E+005
38.3 -1 +5.18165E-011 +6.35192E-002 +1.94316E+004 -3.05917E+005
38.3 -1 +5.18093E-011 +6.36336E-002 +1.94690E+004 -3.05955E+005
38.3 -1 +5.18036E-011 +6.36867E-002 +1.94873E+004 -3.05986E+005
38.3 -1 +5.18092E-011 +6.35502E-002 +1.94437E+004 -3.05959E+005
38.3 -1 +5.18101E-011 +6.36356E-002 +1.94693E+004 -3.05950E+005
38.3 -1 +5.18036E-011 +6.36985E-002 +1.94909E+004 -3.05986E+005
38.3 -1 +5.18082E-011 +6.34816E-002 +1.94233E+004 -3.05967E+005
38.3 -1 +5.18113E-011 +6.36251E-002 +1.94657E+004 -3.05944E+005
38.3 -1 +5.18051E-011 +6.35637E-002 +1.94494E+004 -3.05982E+005
38.3 -1 +5.18127E-011 +6.36046E-002 +1.94589E+004 -3.05936E+005
38.3 -1 +5.18106E-011 +6.36315E-002 +1.94679E+004 -3.05947E+005
38.77 -1 +5.18135E-011 +6.34969E-002 +1.94259E+004 -3.05935E+005
38.77 -1 +5.18246E-011 +6.35414E-002 +1.94353E+004 -3.05868E+005
38.77 -1 +5.18206E-011 +6.34484E-002 +1.94086E+004 -3.05896E+005
38.77 -1 +5.18259E-011 +6.35243E-002 +1.94296E+004 -3.05861E+005
38.77 -1 +5.18223E-011 +6.35476E-002 +1.94380E+004 -3.05881E+005
38.77 -1 +5.18298E-011 +6.35103E-002 +1.94239E+004 -3.05839E+005
38.77 -1 +5.18275E-011 +6.36384E-002 +1.94636E+004 -3.05847E+005
38.77 -1 +5.18287E-011 +6.34429E-002 +1.94039E+004 -3.05848E+005
38.77 -1 +5.18284E-011 +6.35338E-002 +1.94315E+004 -3.05846E+005
38.77 -1 +5.18326E-011 +6.34961E-002 +1.94185E+004 -3.05823E+005
38.77 -1 +5.18368E-011 +6.34734E-002 +1.94101E+004 -3.05799E+005
38.77 -1 +5.18356E-011 +6.35569E-002 +1.94358E+004 -3.05802E+005
38.77 -1 +5.18316E-011 +6.36143E-002 +1.94548E+004 -3.05824E+005
38.77 -1 +5.18309E-011 +6.34869E-002 +1.94164E+004 -3.05833E+005
38.77 -1 +5.18353E-011 +6.35447E-002 +1.94323E+004 -3.05805E+005
38.77 -1 +5.18322E-011 +6.35011E-002 +1.94202E+004 -3.05825E+005
38.77 -1 +5.18468E-011 +6.34345E-002 +1.93945E+004 -3.05741E+005
38.77 -1 +5.18419E-011 +6.36528E-002 +1.94626E+004 -3.05762E+005
38.77 -1 +5.18427E-011 +6.34167E-002 +1.93907E+004 -3.05766E+005
38.77 -1 +5.18467E-011 +6.35912E-002 +1.94421E+004 -3.05736E+005
38.77 -1 +5.18420E-011 +6.35350E-002 +1.94268E+004 -3.05766E+005
39.11 -1 +5.18501E-011 +6.34076E-002 +1.93851E+004 -3.05723E+005
39.11 -1 +5.18451E-011 +6.36923E-002 +1.94734E+004 -3.05741E+005
39.11 -1 +5.18509E-011 +6.33878E-002 +1.93789E+004 -3.05719E+005
39.11 -1 +5.18519E-011 +6.35620E-002 +1.94313E+004 -3.05706E+005
39.11 -1 +5.18543E-011 +6.35344E-002 +1.94220E+004 -3.05693E+005
39.11 -1 +5.18525E-011 +6.34648E-002 +1.94016E+004 -3.05707E+005
39.11 -1 +5.18601E-011 +6.34029E-002 +1.93800E+004 -3.05664E+005
39.11 -1 +5.18518E-011 +6.34626E-002 +1.94012E+004 -3.05711E+005
39.11 -1 +5.18487E-011 +6.33727E-002 +1.93751E+004 -3.05733E+005
39.11 -1 +5.18646E-011 +6.34114E-002 +1.93809E+004 -3.05637E+005
39.11 -1 +5.18595E-011 +6.34899E-002 +1.94066E+004 -3.05664E+005
39.11 -1 +5.18647E-011 +6.34813E-002 +1.94021E+004 -3.05634E+005
39.11 -1 +5.18566E-011 +6.34889E-002 +1.94074E+004 -3.05682E+005
39.11 -1 +5.18641E-011 +6.35040E-002 +1.94092E+004 -3.05637E+005
39.11 -1 +5.18732E-011 +6.33614E-002 +1.93625E+004 -3.05588E+005
39.11 -1 +5.18692E-011 +6.34187E-002 +1.93814E+004 -3.05610E+005
39.11 -1 +5.18668E-011 +6.34383E-002 +1.93882E+004 -3.05623E+005
39.11 -1 +5.18735E-011 +6.36166E-002 +1.94397E+004 -3.05577E+005
39.11 -1 +5.18773E-011 +6.33965E-002 +1.93717E+004 -3.05563E+005
39.11 -1 +5.18733E-011 +6.34806E-002 +1.93986E+004 -3.05583E+005
39.45 -1 +5.18736E-011 +6.34662E-002 +1.93941E+004 -3.05582E+005
39.45 -1 +5.18755E-011 +6.33515E-002 +1.93586E+004 -3.05575E+005
39.45 -1 +5.18867E-011 +6.33771E-002 +1.93622E+004 -3.05509E+005
39.45 -1 +5.18844E-011 +6.34844E-002 +1.93956E+004 -3.05518E+005
39.45 -1 +5.18799E-011 +6.32772E-002 +1.93345E+004 -3.05552E+005
39.45 -1 +5.18831E-011 +6.35437E-002 +1.94141E+004 -3.05523E+005
39.45 -1 +5.18829E-011 +6.33023E-002 +1.93410E+004 -3.05534E+005
39.45 -1 +5.18882E-011 +6.34394E-002 +1.93805E+004 -3.05497E+005
39.45 -1 +5.18903E-011 +6.33917E-002 +1.93653E+004 -3.05486E+005
39.45 -1 +5.18866E-011 +6.33660E-002 +1.93589E+004 -3.05510E+005
39.45 -1 +5.18959E-011 +6.32793E-002 +1.93292E+004 -3.05458E+005
39.45 -1 +5.18869E-011 +6.34782E-002 +1.93928E+004 -3.05504E+005
39.45 -1 +5.18886E-011 +6.32884E-002 +1.93346E+004 -3.05501E+005
39.45 -1 +5.18969E-011 +6.34657E-002 +1.93853E+004 -3.05445E+005
39.45 -1 +5.18937E-011 +6.34000E-002 +1.93666E+004 -3.05466E+005
39.45 -1 +5.19006E-011 +6.34708E-002 +1.93854E+004 -3.05423E+005
39.45 -1 +5.18956E-011 +6.34356E-002 +1.93766E+004 -3.05454E+005
39.45 -1 +5.18997E-011 +6.33158E-002 +1.93388E+004 -3.05434E+005
39.45 -1 +5.18999E-011 +6.33184E-002 +1.93395E+004 -3.05433E+005
39.45 -1 +5.18984E-011 +6.33103E-002 +1.93376E+004 -3.05442E+005
39.45 -1 +5.19047E-011 +6.33325E-002 +1.93420E+004 -3.05404E+005
39.79 -1 +5.18999E-011 +6.33951E-002 +1.93628E+004 -3.05430E+005
39.79 -1 +5.18978E-011 +6.33892E-002 +1.93618E+004 -3.05443E+005
39.79 -1 +5.19082E-011 +6.33692E-002 +1.93518E+004 -3.05382E+005
39.79 -1 +5.19054E-011 +6.34924E-002 +1.93902E+004 -3.05394E+005
39.79 -1 +5.19028E-011 +6.33989E-002 +1.93628E+004 -3.05413E+005
39.79 -1 +5.19084E-011 +6.33621E-002 +1.93496E+004 -3.05381E+005
39.79 -1 +5.18947E-011 +6.33379E-002 +1.93474E+004 -3.05463E+005
39.79 -1 +5.19091E-011 +6.33071E-002 +1.93327E+004 -3.05379E+005
39.79 -1 +5.19147E-011 +6.33546E-002 +1.93450E+004 -3.05344E+005
39.79 -1 +5.19073E-011 +6.33777E-002 +1.93547E+004 -3.05387E+005
39.79 -1 +5.19181E-011 +6.33430E-002 +1.93402E+004 -3.05325E+005
39.79 -1 +5.19172E-011 +6.33412E-002 +1.93400E+004 -3.05330E+005
39.79 -1 +5.19184E-011 +6.32205E-002 +1.93030E+004 -3.05328E+005
39.79 -1 +5.19226E-011 +6.32565E-002 +1.93123E+004 -3.05302E+005
39.79 -1 +5.19151E-011 +6.32548E-002 +1.93146E+004 -3.05346E+005
39.79 -1 +5.19206E-011 +6.32874E-002 +1.93224E+004 -3.05312E+005
39.79 -1 +5.19203E-011 +6.34364E-002 +1.93677E+004 -3.05308E+005
39.79 -1 +5.19244E-011 +6.32754E-002 +1.93174E+004 -3.05291E+005
39.79 -1 +5.19325E-011 +6.33274E-002 +1.93301E+004 -3.05241E+005
39.79 -1 +5.19247E-011 +6.33524E-002 +1.93406E+004 -3.05286E+005
39.79 -1 +5.19282E-011 +6.32945E-002 +1.93217E+004 -3.05268E+005
40.2 -1 +5.19341E-011 +6.32814E-002 +1.93156E+004 -3.05233E+005
40.2 -1 +5.19314E-011 +6.32096E-002 +1.92949E+004 -3.05252E+005
40.2 -1 +5.19384E-011 +6.32436E-002 +1.93025E+004 -3.05209E+005
40.2 -1 +5.19335E-011 +6.34001E-002 +1.93518E+004 -3.05232E+005
40.2 -1 +5.19315E-011 +6.32183E-002 +1.92975E+004 -3.05251E+005
40.2 -1 +5.19459E-011 +6.33591E-002 +1.93347E+004 -3.05161E+005
40.2 -1 +5.19352E-011 +6.33537E-002 +1.93371E+004 -3.05224E+005
